train_loss,test_loss
17874.080200195312,2446.6693572998047
7463.213104248047,1503.1754760742188
5675.249851226807,1377.702262878418
5473.013298034668,1370.7218856811523
5459.941745758057,1370.8212432861328
5461.4418869018555,1370.9656600952148
5460.356639862061,1370.8190383911133
5461.40970993042,1370.6709671020508
5460.012077331543,1371.6582374572754
5462.743797302246,1371.326259613037
5460.728740692139,1370.810230255127
5461.536731719971,1370.6159973144531
5452.633289337158,1361.8747291564941
5251.294887542725,1154.0808944702148
4013.765064239502,901.5027122497559
3240.831314086914,673.7062244415283
2258.4574069976807,464.81486320495605
1662.6812028884888,350.2732238769531
1170.536774635315,246.70690727233887
810.2602729797363,166.92007780075073
585.819188117981,126.32146072387695
442.5314302444458,101.20575428009033
340.5011920928955,77.9885196685791
264.98417377471924,58.42467927932739
209.91698026657104,48.85781192779541
179.16895484924316,39.37451934814453
136.0658220052719,32.44324481487274
117.36597073078156,27.29303014278412
107.60372567176819,25.61677712202072
87.2915598154068,21.651499152183533
76.39196133613586,20.269786298274994
72.40794277191162,17.43272691965103
63.38350361585617,16.920765578746796
65.38925036787987,21.372497856616974
57.54409211874008,13.149018943309784
49.27798041701317,13.844268381595612
44.763741225004196,11.773770034313202
43.119087398052216,12.107974290847778
39.71466475725174,9.867435872554779
33.2649387717247,10.283084869384766
33.35800811648369,8.877624571323395
31.992127001285553,8.100560963153839
28.33472239971161,7.314267098903656
25.974948316812515,7.308407783508301
25.224564239382744,7.324491262435913
22.84947068989277,6.342705547809601
23.22375449538231,6.670411005616188
21.382006004452705,5.650324881076813
21.05952477455139,5.950688183307648
19.716520309448242,6.0822970271110535
21.067486077547073,6.019531100988388
22.420365929603577,5.883574396371841
18.226849287748337,4.977028235793114
16.395198434591293,4.971721678972244
15.166022658348083,4.273876175284386
15.02147662639618,4.195742681622505
14.653692603111267,4.034699931740761
14.179688349366188,5.087583750486374
13.071854941546917,3.6243682354688644
12.322432115674019,3.172180972993374
13.56703506410122,3.5494432598352432
11.914382055401802,3.685878247022629
12.61030862480402,3.8414756059646606
14.036019191145897,3.6179331988096237
10.705000780522823,3.0152345299720764
9.69133023172617,2.538644827902317
9.45188844203949,2.8614717796444893
12.415468588471413,6.3664213716983795
12.942960180342197,3.59708271920681
10.191363550722599,2.6572990342974663
9.441635251045227,2.5422554537653923
9.354379892349243,2.338606171309948
9.223211839795113,2.764545977115631
8.850770696997643,2.648839555680752
8.449921615421772,2.8622749224305153
9.398105062544346,2.371856227517128
8.926696635782719,2.251983880996704
7.825066916644573,2.5602525025606155
8.042349644005299,2.1789711117744446
6.805748764425516,2.518177703022957
8.683794632554054,4.172817572951317
11.451930657029152,2.213321916759014
