train_loss,test_loss
186816.7958984375,37864.844482421875
127607.96423339844,26886.537719726562
92404.859375,19820.94061279297
69285.96514892578,15097.669372558594
53753.43341064453,11888.297546386719
43084.269287109375,9686.180084228516
35767.005432128906,8188.310882568359
30858.397979736328,7188.072937011719
27675.25112915039,6528.658752441406
25502.629852294922,6108.392822265625
24061.438354492188,5851.788925170898
23289.15660095215,5699.322006225586
22784.361892700195,5613.289123535156
22577.557998657227,5566.259048461914
22394.625198364258,5542.635177612305
22279.278442382812,5531.2259521484375
22287.842041015625,5524.833740234375
22256.627212524414,5522.740646362305
22246.249099731445,5522.1275634765625
22284.029037475586,5522.3988037109375
22225.293243408203,5521.499496459961
22251.58204650879,5521.674057006836
22275.90559387207,5522.184860229492
22240.06285095215,5521.970031738281
22258.551651000977,5521.586242675781
22224.265426635742,5521.534271240234
22227.145095825195,5522.006988525391
22212.274780273438,5522.4342041015625
22280.340881347656,5521.940338134766
22248.25323486328,5521.837875366211
22216.845672607422,5521.479080200195
22231.256790161133,5520.8818359375
22225.652557373047,5522.6016845703125
22241.653060913086,5522.056304931641
22258.739456176758,5521.4000244140625
22253.52310180664,5522.516525268555
22231.192581176758,5521.165939331055
22224.068084716797,5521.166107177734
22285.14208984375,5521.284561157227
22254.620544433594,5524.367813110352
22275.31948852539,5521.841369628906
22238.284149169922,5520.6103515625
22253.319717407227,5522.193450927734
22210.380630493164,5522.320449829102
22212.693649291992,5523.469863891602
22242.55584716797,5523.229385375977
22230.83512878418,5520.925964355469
22217.800659179688,5521.514465332031
22268.291381835938,5522.292861938477
22256.8359375,5521.67024230957
22229.52442932129,5520.759674072266
22201.608108520508,5504.254013061523
21231.594970703125,4978.233749389648
19033.067504882812,4493.01969909668
17082.78874206543,3956.2167205810547
14687.036758422852,3303.243133544922
12205.947486877441,2728.5488357543945
10033.221084594727,2228.627197265625
8081.673599243164,1754.7655334472656
6424.962196350098,1400.6792678833008
5081.092288970947,1110.219783782959
4062.418447494507,878.0066204071045
3284.547466278076,723.0460815429688
2685.5743827819824,602.4440116882324
2242.2564392089844,497.37381744384766
1899.6580781936646,428.4359664916992
1641.2506556510925,367.17024517059326
1425.9599533081055,314.9282855987549
1221.3718676567078,280.8122262954712
1087.7255625724792,244.33050870895386
937.8886437416077,211.84887790679932
841.6861562728882,187.2902317047119
740.528026342392,172.82838535308838
660.2816064357758,149.3188352584839
593.0384101867676,134.22362852096558
539.7447395324707,122.25765180587769
480.89085507392883,108.03798913955688
431.7129156589508,95.71466040611267
391.73740005493164,90.44480752944946
350.99474263191223,82.27441120147705
323.73794198036194,74.19374811649323
296.21809208393097,68.59109127521515
278.31050193309784,62.22248339653015
258.01336538791656,55.90514433383942
225.1286506652832,50.366323709487915
205.9844772219658,46.706005454063416
193.10424029827118,43.33076274394989
173.76197624206543,38.02810353040695
158.84005671739578,36.46324419975281
154.13384568691254,38.86545538902283
144.50247675180435,35.35603582859039
133.7897533774376,31.18807965517044
119.29677432775497,26.980562448501587
107.55352395772934,24.805861115455627
104.724454164505,26.362215399742126
109.6795996427536,23.91838765144348
92.71438008546829,19.79486882686615
84.7003670334816,19.00078934431076
77.43529886007309,18.667061030864716
72.67813697457314,18.20776480436325
60.58712634444237,13.41253086924553
55.66190022230148,13.010322660207748
53.7167486846447,12.449896723031998
52.267432391643524,11.963795691728592
49.228720247745514,11.744191348552704
47.22844880819321,11.060354709625244
45.59718255698681,10.866622567176819
44.299264907836914,10.378064036369324
43.46217957139015,10.391412496566772
41.43115051090717,9.774072051048279
40.04834367334843,9.391926795244217
38.33822165429592,9.191593259572983
37.876085072755814,8.952882826328278
36.31344756484032,8.914645940065384
34.56658764183521,8.531560152769089
33.40666779875755,7.894716411828995
32.32010671496391,7.834073781967163
31.214876353740692,7.496924012899399
31.06806981563568,7.411518186330795
28.858988240361214,7.312565267086029
28.630453258752823,6.997775882482529
26.193519935011864,6.764231577515602
25.81760811805725,6.994180738925934
27.17479756474495,7.376871109008789
25.04032763838768,5.952312394976616
24.04826293885708,5.852367877960205
24.06179116666317,6.953685462474823
29.106510818004608,8.092957973480225
25.600904792547226,6.303777649998665
23.021091654896736,5.438710197806358
21.500165835022926,5.222394034266472
19.568326011300087,5.2405551970005035
18.426281228661537,5.218493387103081
19.321303486824036,5.100643843412399
18.16513815522194,4.790536731481552
17.11985345184803,4.266277387738228
16.16931116580963,4.211164265871048
15.892920970916748,4.3564222902059555
16.427914582192898,4.640478417277336
15.893325462937355,4.455368757247925
16.627385064959526,4.4232141226530075
15.954173691570759,4.053471133112907
23.265998795628548,5.864836499094963
20.260428071022034,4.629088148474693
15.02408191561699,4.050770148634911
13.505850493907928,3.481724888086319
12.207803755998611,3.6739679276943207
12.248054310679436,3.3752198964357376
13.326470769941807,4.280631482601166
13.474014937877655,3.8494966328144073
12.221504248678684,3.617396965622902
20.12754262983799,5.6168728321790695
14.699223168194294,3.643458276987076
10.550653122365475,3.4768612384796143
10.116280876100063,3.490085408091545
10.17511535435915,3.1643885672092438
10.244297489523888,3.310255989432335
10.79667466133833,2.9757306203246117
10.171698905527592,2.7991067469120026
10.464000172913074,3.7350888699293137
12.84199533611536,3.428827688097954
11.514717072248459,2.871958941221237
9.079048715531826,2.7236465886235237
8.71668803691864,2.896396942436695
9.60534793138504,3.067023992538452
10.627734027802944,3.1750012934207916
11.19830196350813,3.2846786230802536
11.662227563560009,2.6473830118775368
8.380044497549534,2.4664361402392387
8.11074510961771,2.6302488073706627
8.66706483066082,2.4056447371840477
8.364861853420734,2.4489458203315735
8.30260605365038,2.334462083876133
8.379301011562347,3.3315473794937134
9.54752892255783,2.96225968003273
10.811225675046444,3.782997727394104
12.39264328032732,2.855438694357872
8.201268002390862,2.114207997918129
7.08750332146883,2.4290053099393845
8.184473887085915,2.6756449788808823
7.931675277650356,2.2983989492058754
6.587298758327961,2.0383381098508835
7.413827143609524,2.3077483475208282
7.130147956311703,2.1953314170241356
9.209657989442348,3.1831008195877075
8.784186944365501,2.684003546833992
8.459451891481876,2.566449411213398
8.857534632086754,2.3100088238716125
7.653841219842434,2.4584328830242157
8.745487965643406,2.602216325700283
7.681232146918774,2.4506775364279747
7.3841032683849335,2.4974794760346413
8.819955550134182,2.9092770144343376
8.825498662889004,2.308902256190777
8.172052033245564,2.3956414088606834
6.984326712787151,1.8149390369653702
6.704568814486265,2.0047668665647507
7.08607766777277,2.2734036818146706
7.934677675366402,3.53836327791214
13.101770669221878,2.6093359515070915
4.641427263617516,1.2372180223464966
3.367965467274189,1.1753984540700912
3.2154498659074306,1.1687753722071648
3.2353208288550377,1.1680229417979717
3.172944039106369,1.13601616024971
3.222245093435049,1.1811932064592838
3.197090122848749,1.1497529111802578
3.133357062935829,1.173119444400072
3.1296005621552467,1.1470674686133862
3.1611722484230995,1.1277141198515892
3.137626636773348,1.1414685510098934
3.1351190358400345,1.1432995088398457
3.2036742381751537,1.1166191548109055
3.3222044222056866,1.1859971694648266
3.3550893254578114,1.2098546139895916
3.1697228774428368,1.0905093923211098
3.209749963134527,1.0949126929044724
3.2426258511841297,1.1655958481132984
3.2574117444455624,1.1679457053542137
3.220053233206272,1.1314487643539906
3.3657909967005253,1.1329409517347813
3.392865054309368,1.1460264846682549
3.5026856772601604,1.1604366712272167
3.253937516361475,1.1188606396317482
3.573490012437105,1.260405246168375
3.553453728556633,1.1041497774422169
3.862217202782631,1.31425117328763
3.4520270451903343,1.1686420813202858
3.0506075229495764,1.081461314111948
3.0889310967177153,1.0176116302609444
3.2706192769110203,1.2106454260647297
3.249755034223199,1.3297940120100975
4.501428570598364,1.317441686987877
3.6224333979189396,1.2133312374353409
3.3183929696679115,1.1546735875308514
3.060868227854371,1.034251019358635
2.852273551747203,1.0414359420537949
3.131489912047982,1.1319108568131924
3.525897577404976,1.2617690488696098
3.546765487641096,1.0631475113332272
3.0311109833419323,1.0539575889706612
3.146701905876398,1.070126622915268
3.305981457233429,0.993241436779499
3.062547029927373,1.0340874269604683
3.011834731325507,0.9910322576761246
3.162092909216881,1.0704474560916424
3.0948446579277515,1.2689324133098125
